lambda_um,width_um,height_um,n_eff_TE,n_eff_TM
1.025,1.025,0.9,1.9106183530707,1.90737710867417
1.025,1.025,0.925,1.91284168127818,1.91037218812393
1.025,1.025,0.95,1.91493311108877,1.91316094242197
1.025,1.025,0.975,1.9169011975636,1.91576463487783
1.025,1.025,1,1.91873793712118,1.91820629010331
1.025,1.05,0.6,1.8692048312089,1.84712579896637
1.025,1.05,0.625,1.87452674746843,1.85498344265667
1.025,1.05,0.65,1.87943316273512,1.86217158056176
1.025,1.05,0.675,1.8839936024037,1.86877928112086
1.025,1.05,0.7,1.88819863134593,1.87482597299785
1.025,1.05,0.725,1.89209660716735,1.88040519131155
1.025,1.05,0.75,1.89573609297067,1.8855135202205
1.025,1.05,0.775,1.89909154929217,1.89021944557207
1.025,1.05,0.8,1.90220417509741,1.89458567619624
1.025,1.05,0.825,1.90513729540394,1.89860490773481
1.025,1.05,0.85,1.90783977785868,1.90232013516279
1.025,1.05,0.875,1.91038875573431,1.9057871081525
1.025,1.05,0.9,1.9127626574656,1.90900000490828
1.025,1.05,0.925,1.91498312542407,1.91198654501064
1.025,1.05,0.95,1.91707909410861,1.91478215137454
1.025,1.05,0.975,1.91904620725756,1.91738730882517
1.025,1.05,1,1.92087999991997,1.91982815669109
1.025,1.075,0.6,1.87121916262132,1.8487280161259
1.025,1.075,0.625,1.87653894795413,1.85658496943633
1.025,1.075,0.65,1.88144289656293,1.86378185657043
1.025,1.075,0.675,1.88600591648696,1.87037451644558
1.025,1.075,0.7,1.89020826109805,1.87641984748579
1.025,1.075,0.725,1.89410382535529,1.88199457587757
1.025,1.075,0.75,1.89774459507909,1.88709119731023
1.025,1.075,0.775,1.90109852840723,1.89180205887347
1.025,1.075,0.8,1.90420746490626,1.89616746825905
1.025,1.075,0.825,1.9071412700666,1.90017706850332
1.025,1.075,0.85,1.90984028648911,1.90390372997959
1.025,1.075,0.875,1.91238966647739,1.90736198438357
1.025,1.075,0.9,1.91476153862813,1.91057373639685
1.025,1.075,0.925,1.91697973842032,1.91356307853018
1.025,1.075,0.95,1.91907587434896,1.91635134521176
1.025,1.075,0.975,1.9210418436567,1.91895342089483
1.025,1.075,1,1.92287313822888,1.92139379495024
1.025,1.1,0.6,1.87314387227376,1.85019942122909
1.025,1.1,0.625,1.8784712948022,1.85805699235524
1.025,1.1,0.65,1.88337773924543,1.8652578025481
1.025,1.1,0.675,1.8879255489409,1.87184719828774
1.025,1.1,0.7,1.89213333096215,1.87789159388531
1.025,1.1,0.725,1.89602305838189,1.88346287918396
1.025,1.1,0.75,1.89965230778504,1.88855893237046
1.025,1.1,0.775,1.90300902759273,1.8932694438451
1.025,1.1,0.8,1.90611976355963,1.89763271562649
1.025,1.1,0.825,1.90904364562928,1.90164141568158
1.025,1.1,0.85,1.91175305652068,1.90537254821037
1.025,1.1,0.875,1.91429241610864,1.90882698121639
1.025,1.1,0.9,1.91666725287583,1.91203710000667
1.025,1.1,0.925,1.91888580582481,1.91502816369019
1.025,1.1,0.95,1.92097332594201,1.91781283775514
1.025,1.1,0.975,1.92293729173321,1.92041233757975
1.025,1.1,1,1.92476979794425,1.92285067684633
1.025,1.125,0.6,1.87492895942852,1.85158030719956
1.025,1.125,0.625,1.88025006897637,1.85943745708733
1.025,1.125,0.65,1.88515316487309,1.86662430119219
1.025,1.125,0.675,1.88971022578719,1.87322818053743
1.025,1.125,0.7,1.89391200786084,1.87927094449039
1.025,1.125,0.725,1.8978051137088,1.88484452103598
1.025,1.125,0.75,1.90144011698829,1.88994871269618
1.025,1.125,0.775,1.90479093749436,1.89465026046252
1.025,1.125,0.8,1.90789937563727,1.8990112360689
1.025,1.125,0.825,1.9108279459755,1.90302615806996
1.025,1.125,0.85,1.91352596408568,1.90673849581389
1.025,1.125,0.875,1.91607064633764,1.91020033202375
1.025,1.125,0.9,1.91844104322467,1.91340885608122
1.025,1.125,0.925,1.92065696920651,1.91639222001789
1.025,1.125,0.95,1.92274898474698,1.91918317432091
1.025,1.125,0.975,1.92471224183302,1.92178397566192
1.025,1.125,1,1.92654269943173,1.92422095537233
1.025,1.15,0.6,1.87663116668744,1.85292829411051
1.025,1.15,0.625,1.88195621931858,1.86078606541391
1.025,1.15,0.65,1.88686023671111,1.86798338506308
1.025,1.15,0.675,1.89140728393059,1.87457106810547
1.025,1.15,0.7,1.89561147653263,1.88061364215797
1.025,1.15,0.725,1.89949775310128,1.88618229735789
1.025,1.15,0.75,1.90312580741075,1.89127545251293
1.025,1.15,0.775,1.90647945473448,1.89598150121149
1.025,1.15,0.8,1.90958594012216,1.90034289768085
1.025,1.15,0.825,1.91250836617287,1.90434871509056
1.025,1.15,0.85,1.91521403720563,1.90807475714096
1.025,1.15,0.875,1.91775156746773,1.91152703023934
1.025,1.15,0.9,1.92012310181795,1.91473498820508
1.025,1.15,0.925,1.9223390748467,1.9177222592859
1.025,1.15,0.95,1.92442487813487,1.92050511678421
1.025,1.15,0.975,1.92638644763287,1.92310237089517
1.025,1.15,1,1.928215735722,1.92553932759473
1.025,1.175,0.6,1.87822655091819,1.85418099461463
1.025,1.175,0.625,1.88355232867145,1.86203739192142
1.025,1.175,0.65,1.88845514050323,1.86923515117803
1.025,1.175,0.675,1.89300005612959,1.87582190684401
1.025,1.175,0.7,1.89720422467362,1.88186237793416
1.025,1.175,0.725,1.90108973692405,1.88742856460818
1.025,1.175,0.75,1.9047151049536,1.89252136556982
1.025,1.175,0.775,1.90806702358066,1.89722685852182
1.025,1.175,0.8,1.91117376744859,1.90158527741304
1.025,1.175,0.825,1.91409374631848,1.90559050850602
1.025,1.175,0.85,1.9167982655496,1.9093172855234
1.025,1.175,0.875,1.91933398891697,1.91276766746735
1.025,1.175,0.9,1.92170522032296,1.91597381151502
1.025,1.175,0.925,1.92391965050969,1.91896125899
1.025,1.175,0.95,1.92600386486934,1.92174223096963
1.025,1.175,0.975,1.92796436754703,1.92433788146087
1.025,1.175,1,1.9297937740233,1.9267726646045
1.025,1.2,0.6,1.87971453756609,1.85538725689006
1.025,1.2,0.625,1.88503182351786,1.86324365967177
1.025,1.2,0.65,1.88993012099946,1.87043870511783
1.025,1.2,0.675,1.89448851835236,1.8770210402551
1.025,1.2,0.7,1.89868500382797,1.883060954477
1.025,1.2,0.725,1.90257277516578,1.88862677517029
1.025,1.2,0.75,1.90620864402327,1.89371440843869
1.025,1.2,0.775,1.90955437088658,1.89841821684251
1.025,1.2,0.8,1.91265599835532,1.90277673311141
1.025,1.2,0.825,1.91558461791057,1.90677770108911
1.025,1.2,0.85,1.91827560812069,1.91050044908285
1.025,1.2,0.875,1.92081900962497,1.91394922506172
1.025,1.2,0.9,1.92318491674144,1.91715498100192
1.025,1.2,0.925,1.9253964897702,1.92013918298563
1.025,1.2,0.95,1.92748716892996,1.92291919404259
1.025,1.2,0.975,1.92944735655442,1.92551473488616
1.025,1.2,1,1.93127303541089,1.92795001214668
1.025,1.225,0.6,1.88115864645626,1.8565144650343
1.025,1.225,0.625,1.88648209745977,1.86436996825886
1.025,1.225,0.65,1.89138314849656,1.87156756153092
1.025,1.225,0.675,1.89592618420447,1.87814857215944
1.025,1.225,0.7,1.90012714950809,1.88418676244565
1.025,1.225,0.725,1.90400961320544,1.88975028788615
1.025,1.225,0.75,1.90763304065681,1.89483754369
1.025,1.225,0.775,1.91098257625579,1.89954131339716
1.025,1.225,0.8,1.91408579599328,1.9038977853441
1.025,1.225,0.825,1.91700383466607,1.90789816966318
1.025,1.225,0.85,1.91970590434956,1.91162384219935
1.025,1.225,0.875,1.9222394806586,1.91507038022725
1.025,1.225,0.9,1.92460790935781,1.9182743695127
1.025,1.225,0.925,1.92682037747147,1.92125977353741
1.025,1.225,0.95,1.92890266858529,1.92403761129828
1.025,1.225,0.975,1.93086105814068,1.92663118570916
1.025,1.225,1,1.93268786081949,1.92906462702721
1.025,1.25,0.6,1.88250516564772,1.8575648203608
1.025,1.25,0.625,1.88782358686533,1.86541947757383
1.025,1.25,0.65,1.89272232860086,1.8726052400963
1.025,1.25,0.675,1.89727151660948,1.87919844147309
1.025,1.25,0.7,1.90146777895809,1.88523504360537
1.025,1.25,0.725,1.90535252501784,1.89080016740921
1.025,1.25,0.75,1.90897972343766,1.89589463131602
1.025,1.25,0.775,1.91232501973802,1.90059057773635
1.025,1.25,0.8,1.9154264268136,1.90494510939358
1.025,1.25,0.825,1.91834755923161,1.90895103556155
1.025,1.25,0.85,1.9210415766571,1.91266128117103
1.025,1.25,0.875,1.9235787635153,1.91611395981673
1.025,1.25,0.9,1.92594375459208,1.9193166081289
1.025,1.25,0.925,1.92815444087202,1.9222958187944
1.025,1.25,0.95,1.93023980637729,1.92507880733451
1.025,1.25,0.975,1.93219736772329,1.92767298302422
1.025,1.25,1,1.93402278239241,1.93010553454234
1.025,1.275,0.6,1.88376727515338,1.85861967176826
1.025,1.275,0.625,1.88908333290633,1.86647387895476
1.025,1.275,0.65,1.89397885186946,1.87366662822725
1.025,1.275,0.675,1.89853181179982,1.88024575503999
1.025,1.275,0.7,1.9027256707365,1.88628165585257
1.025,1.275,0.725,1.90660893150677,1.89184276142286
1.025,1.275,0.75,1.91023940345453,1.89692716985782
1.025,1.275,0.775,1.91358193695545,1.90162714465894
1.025,1.275,0.8,1.91668041545513,1.90598116192561
1.025,1.275,0.825,1.91960406330206,1.90997891390512
1.025,1.275,0.85,1.92229310141112,1.9136987737509
1.025,1.275,0.875,1.92483187755296,1.91714380462556
1.025,1.275,0.9,1.92719526912128,1.92034594329669
1.025,1.275,0.925,1.9294038062887,1.92332749932601
1.025,1.275,0.95,1.93149042205499,1.92610413528931
1.025,1.275,0.975,1.93344760361315,1.92869632163508
1.025,1.275,1,1.93527100765565,1.93112835576713
1.025,1.3,0.6,1.88499503066521,1.85958659976159
1.025,1.3,0.625,1.89031655502733,1.86743999727502
1.025,1.3,0.65,1.89521418330621,1.87463409773389
1.025,1.3,0.675,1.89975401268653,1.88121270572366
1.025,1.3,0.7,1.90395187493911,1.8872471086837
1.025,1.3,0.725,1.90783064323007,1.892806218405
1.025,1.3,0.75,1.91145042924503,1.89789075876007
1.025,1.3,0.775,1.91479606826025,1.90259008451037
1.025,1.3,0.8,1.91789609258136,1.90694235039057
1.025,1.3,0.825,1.92081065784447,1.91093996086729
1.025,1.3,0.85,1.92350903584476,1.91466163967574
1.025,1.3,0.875,1.9260394274642,1.91810499861679
1.025,1.3,0.9,1.92840507381835,1.92130562250054
1.025,1.3,0.925,1.93061429534913,1.92428795695207
1.025,1.3,0.95,1.93269375586152,1.92706290873947
1.025,1.3,0.975,1.93464941270486,1.9296533675191
1.025,1.3,1,1.9364738833323,1.93208381427349
1.025,1.325,0.6,1.88613786680308,1.86049499030843
1.025,1.325,0.625,1.8914541223738,1.86834759863967
1.025,1.325,0.65,1.89634948101294,1.87553080543001
1.025,1.325,0.675,1.90089564924962,1.88212060791835
1.025,1.325,0.7,1.90508879479818,1.88815357674956
1.025,1.325,0.725,1.90896978285993,1.89371414054341
1.025,1.325,0.75,1.91259354506656,1.89880533744946
1.025,1.325,0.775,1.91593520963685,1.90349762102363
1.025,1.325,0.8,1.91903344252644,1.90784805893881
1.025,1.325,0.825,1.92195131086202,1.91185081859953
1.025,1.325,0.85,1.92464187682884,1.91555840498837
1.025,1.325,0.875,1.92717611548957,1.91900748210586
1.025,1.325,0.9,1.92953849259047,1.92220688135809
1.025,1.325,0.925,1.93174598662675,1.92518356842554
1.025,1.325,0.95,1.93382872787804,1.92796333453767
1.025,1.325,0.975,1.93578384038272,1.93055466427853
1.025,1.325,1,1.93760686643447,1.93298400517255
1.025,1.35,0.6,1.88723585870351,1.86140305796721
1.025,1.35,0.625,1.89255308740892,1.86925391611261
1.025,1.35,0.65,1.89744776331128,1.87644274565912
1.025,1.35,0.675,1.90198932017086,1.88302204531235
1.025,1.35,0.7,1.90618273523393,1.8890533518
1.025,1.35,0.725,1.91006116789994,1.89461100089145
1.025,1.35,0.75,1.9136814089981,1.89969431805998
1.025,1.35,0.775,1.91702282143607,1.90438966107248
1.025,1.35,0.8,1.92012008768773,1.90873931092621
1.025,1.35,0.825,1.92303479809232,1.9127356626882
1.025,1.35,0.85,1.92572694011396,1.91645061492998
1.025,1.35,0.875,1.92825766835265,1.91989385631619
1.025,1.35,0.9,1.93061998973958,1.92309224514542
1.025,1.35,0.925,1.93282698484024,1.92607093198112
1.025,1.35,0.95,1.93490667676016,1.92884582073598
1.025,1.35,0.975,1.93686088591215,1.9314351700285
1.025,1.35,1,1.93868327378504,1.93386404032397
1.025,1.375,0.6,1.88827383275618,1.86224148621999
1.025,1.375,0.625,1.89359318650997,1.87009264912658
1.025,1.375,0.65,1.89848756106504,1.87728334353329
1.025,1.375,0.675,1.90302445063893,1.88385951690256
1.025,1.375,0.7,1.90721931022111,1.88989041235327
1.025,1.375,0.725,1.9110947189825,1.89544545157193
1.025,1.375,0.75,1.91471126370347,1.90052742700864
1.025,1.375,0.775,1.91805340357085,1.90522274539926
1.025,1.375,0.8,1.92115050282311,1.90957124944477
1.025,1.375,0.825,1.92406202548764,1.91356631761688
1.025,1.375,0.85,1.92675708585969,1.91728445729016
1.025,1.375,0.875,1.92928472147799,1.92072495481498
1.025,1.375,0.9,1.93164783529936,1.92392260667207
1.025,1.375,0.925,1.93385421136429,1.92690219956759
1.025,1.375,0.95,1.93593123874501,1.92967457716156
1.025,1.375,0.975,1.93788448364017,1.93226228109202
1.025,1.375,1,1.93970686636203,1.93469009844969
1.025,1.4,0.6,1.88925150555053,1.86303223295496
1.025,1.4,0.625,1.89456537849699,1.87088267379778
1.025,1.4,0.65,1.89945752863134,1.87806330783375
1.025,1.4,0.675,1.90400092997529,1.88464989264099
1.025,1.4,0.7,1.90819104077998,1.89067948597914
1.025,1.4,0.725,1.91206860550854,1.89623592011956
1.025,1.4,0.75,1.91568933918795,1.90132411224658
1.025,1.4,0.775,1.91902773829459,1.90601303899788
1.025,1.4,0.8,1.9221230123006,1.91035983057081
1.025,1.4,0.825,1.92503804867341,1.91435973356802
1.025,1.4,0.85,1.92772547298031,1.91806487302168
1.025,1.4,0.875,1.93025716598039,1.92151075300152
1.025,1.4,0.9,1.93261713375126,1.92470727305372
1.025,1.4,0.925,1.93482182667179,1.9276816853732
1.025,1.4,0.95,1.9369023197822,1.93045860930229
1.025,1.4,0.975,1.93885510865866,1.93304719247712
1.025,1.4,1,1.94067612563946,1.9354739597637
1.025,1.425,0.6,1.89020195696458,1.86381976240847
1.025,1.425,0.625,1.89551893530282,1.8716699670295
1.025,1.425,0.65,1.90041106481788,1.87885807334692
1.025,1.425,0.675,1.90494705440241,1.88543177539061
1.025,1.425,0.7,1.90913923364377,1.89146100243246
1.025,1.425,0.725,1.91301222492731,1.89701391032509
1.025,1.425,0.75,1.91662784298211,1.90209316501361
1.025,1.425,0.775,1.91996782914668,1.90678574265254
1.025,1.425,0.8,1.92306213544755,1.91113290384002
1.025,1.425,0.825,1.92597270375124,1.91512554521005
1.025,1.425,0.85,1.92866524976996,1.91884092157947
1.025,1.425,0.875,1.93119176121479,1.92227959830309
1.025,1.425,0.9,1.9335527716068,1.92547582860094
1.025,1.425,0.925,1.93575750181442,1.92845314395976
1.025,1.425,0.95,1.93783352053738,1.93122403542257
1.025,1.425,0.975,1.9397853065882,1.93381024547593
1.025,1.425,1,1.94160572117621,1.93623718496755
1.025,1.45,0.6,1.891097640869,1.86455124914475
1.025,1.45,0.625,1.89641470310872,1.87240014819749
1.025,1.45,0.65,1.90130602440911,1.87958758399913
1.025,1.45,0.675,1.90584026255428,1.88616136002433
1.025,1.45,0.7,1.91003225040215,1.89218902589657
1.025,1.45,0.725,1.91390462023235,1.89774031447547
1.025,1.45,0.75,1.91751829911709,1.90281989033801
1.025,1.45,0.775,1.9208572911916,1.90751159985836
1.025,1.45,0.8,1.92395171389955,1.9118567320948
1.025,1.45,0.825,1.92686058000115,1.91584947569273
1.025,1.45,0.85,1.92955263762888,1.91956449251845
1.025,1.45,0.875,1.93207789392963,1.92300240780756
1.025,1.45,0.9,1.93443869773782,1.92619742831728
1.025,1.45,0.925,1.93664256708966,1.92917457381611
1.025,1.45,0.95,1.93871750532031,1.93194464510704
1.025,1.45,0.975,1.94066861461868,1.93452989935302
1.025,1.45,1,1.94248912002569,1.93695539768412
1.025,1.475,0.6,1.89193557933205,1.86526826255536
1.025,1.475,0.625,1.89724583635012,1.87311688154696
1.025,1.475,0.65,1.90213333873668,1.88030364820268
1.025,1.475,0.675,1.90667819771678,1.88687195738551
1.025,1.475,0.7,1.91086431799258,1.89289923713276
1.025,1.475,0.725,1.91473834497937,1.89844985892097
1.025,1.475,0.75,1.91836031548463,1.9035242253746
1.025,1.475,0.775,1.92169470403719,1.90821574809861
1.025,1.475,0.8,1.92478533034454,1.91256113768294
1.025,1.475,0.825,1.92770109694172,1.91654969189733
1.025,1.475,0.85,1.93038285628752,1.92026392782556
1.025,1.475,0.875,1.93291438232866,1.92369963208817
1.025,1.475,0.9,1.93527135710241,1.92689452455916
1.025,1.475,0.925,1.93747299200278,1.92987010589265
1.025,1.475,0.95,1.93955323352401,1.93263862360608
1.025,1.475,0.975,1.941504231335,1.93522365060831
1.025,1.475,1,1.94332211290214,1.93764966085108
1.025,1.5,0.6,1.89276770587386,1.86593622970198
1.025,1.5,0.625,1.89808271371126,1.87378375297599
1.025,1.5,0.65,1.90297231841749,1.8809707253701
1.025,1.5,0.675,1.90750510010236,1.88753982851496
1.025,1.5,0.7,1.9116947941389,1.89356566163357
1.025,1.5,0.725,1.91556502940284,1.89911489359927
1.025,1.5,0.75,1.9191773918183,1.90419028302604
1.025,1.5,0.775,1.92251467177965,1.90888090818751
1.025,1.5,0.8,1.92560677182331,1.91322469072867
1.025,1.5,0.825,1.92851440999018,1.917213902414
1.025,1.5,0.85,1.93120473848226,1.92092848890948
1.025,1.5,0.875,1.93372866473832,1.92436363029784
1.025,1.5,0.9,1.93608769109808,1.92755724370732
1.025,1.5,0.925,1.93829026498572,1.93053314240369
1.025,1.5,0.95,1.9403640412772,1.93330098053547
1.025,1.5,0.975,1.94231384744218,1.935884859433
1.025,1.5,1,1.94413272495727,1.93830952119137
1.05,0.75,0.6,1.82225473696672,1.80990820171617
1.05,0.75,0.625,1.82772428365953,1.81797130303917
1.05,0.75,0.65,1.83272936980843,1.82534727596753
1.05,0.75,0.675,1.83735698372428,1.83215957590913
1.05,0.75,0.7,1.8417145077888,1.83839125696922
1.05,0.75,0.725,1.84572124330785,1.84413591563189
1.05,0.75,0.75,1.84937910564392,1.84951203192696
1.05,0.75,0.775,1.85293299503151,1.85435228668477
1.05,0.75,0.8,1.85614873320451,1.85886393443468
1.05,0.75,0.825,1.85918965207953,1.86306756734298
1.05,0.75,0.85,1.86200548139775,1.86695641475622
1.05,0.75,0.875,1.86464500779181,1.87056116335352
1.05,0.75,0.9,1.86713551153776,1.87393067484365
1.05,0.75,0.925,1.86944810682914,1.87706071980047
1.05,0.75,0.95,1.87162473966412,1.87997329166214
1.05,0.75,0.975,1.87369781892131,1.88271866400521
1.05,0.75,1,1.87562241830646,1.88526676701231
1.05,0.775,0.6,1.82722457557226,1.81341372816686
1.05,0.775,0.625,1.83265371857,1.82145544421996
1.05,0.775,0.65,1.83767938399033,1.82884705119049
1.05,0.775,0.675,1.84231861120471,1.83566576652935
1.05,0.775,0.7,1.84665360944948,1.84189147904132
1.05,0.775,0.725,1.85067277496549,1.84764638894858
1.05,0.775,0.75,1.85439257721429,1.85296959869896
1.05,0.775,0.775,1.85793702711728,1.85779142369401
1.05,0.775,0.8,1.861113343398,1.86239089554288
1.05,0.775,0.825,1.86413669918903,1.86658249658913
1.05,0.775,0.85,1.86696170276435,1.87046882713227
1.05,0.775,0.875,1.86960211091202,1.87408115591861
1.05,0.775,0.9,1.87207597530605,1.8774404302164
1.05,0.775,0.925,1.87439596633869,1.88056789403656
1.05,0.775,0.95,1.87657260139517,1.88348681935218
1.05,0.775,0.975,1.87862392687694,1.88621469863194
1.05,0.775,1,1.88055191317075,1.88876584717723
1.05,0.8,0.6,1.83176184137521,1.81667206263151
1.05,0.8,0.625,1.83719943562409,1.82472025585213
1.05,0.8,0.65,1.8422281812399,1.83211544920446
1.05,0.8,0.675,1.84686979023425,1.83893644093694
1.05,0.8,0.7,1.85120707979762,1.84516384839877
1.05,0.8,0.725,1.85522561132472,1.85091881875031
1.05,0.8,0.75,1.85894387742729,1.85624264878398
1.05,0.8,0.775,1.86243270901455,1.86111954889829
1.05,0.8,0.8,1.86572190078406,1.86560244043009
1.05,0.8,0.825,1.86868552708731,1.86985126526498
1.05,0.8,0.85,1.87151007203235,1.87373487943377
1.05,0.8,0.875,1.87414842666318,1.87734521484187
1.05,0.8,0.9,1.87662113581853,1.88070221945204
1.05,0.8,0.925,1.8789394545051,1.88382769261912
1.05,0.8,0.95,1.88111370878938,1.88674480166039
1.05,0.8,0.975,1.88316406197056,1.88947023491187
1.05,0.8,1,1.88508971332984,1.89201934863665
1.05,0.825,0.6,1.8359439968258,1.8196346205261
1.05,0.825,0.625,1.84142462755254,1.82774648221868
1.05,0.825,0.65,1.84644253383914,1.83512498574097
1.05,0.825,0.675,1.85108516151134,1.84194555470484
